episode,human_skill_label,shutter_skill_label,skill_pair,human_shooting_threshold,shutter_shooting_threshold,human_support_frames,shutter_support_frames,idle_support_frames,human_score_without_nao,shutter_score_without_nao,human_score_with_nao,shutter_score_with_nao,nao_to_human,nao_to_shutter,first_half_human_support_pct,first_half_shutter_support_pct,second_half_human_support_pct,second_half_shutter_support_pct,nao_action_support_human_pct,nao_action_support_shutter_pct,nao_action_center_idle_pct,episode_frames,bucket_1_support_human_pct,bucket_1_support_shutter_pct,bucket_1_center_idle_pct,bucket_1_human_score_with_nao,bucket_1_shutter_score_with_nao,bucket_2_support_human_pct,bucket_2_support_shutter_pct,bucket_2_center_idle_pct,bucket_2_human_score_with_nao,bucket_2_shutter_score_with_nao,bucket_3_support_human_pct,bucket_3_support_shutter_pct,bucket_3_center_idle_pct,bucket_3_human_score_with_nao,bucket_3_shutter_score_with_nao,bucket_4_support_human_pct,bucket_4_support_shutter_pct,bucket_4_center_idle_pct,bucket_4_human_score_with_nao,bucket_4_shutter_score_with_nao,bucket_5_support_human_pct,bucket_5_support_shutter_pct,bucket_5_center_idle_pct,bucket_5_human_score_with_nao,bucket_5_shutter_score_with_nao,bucket_6_support_human_pct,bucket_6_support_shutter_pct,bucket_6_center_idle_pct,bucket_6_human_score_with_nao,bucket_6_shutter_score_with_nao,bucket_7_support_human_pct,bucket_7_support_shutter_pct,bucket_7_center_idle_pct,bucket_7_human_score_with_nao,bucket_7_shutter_score_with_nao,bucket_8_support_human_pct,bucket_8_support_shutter_pct,bucket_8_center_idle_pct,bucket_8_human_score_with_nao,bucket_8_shutter_score_with_nao,bucket_9_support_human_pct,bucket_9_support_shutter_pct,bucket_9_center_idle_pct,bucket_9_human_score_with_nao,bucket_9_shutter_score_with_nao,bucket_10_support_human_pct,bucket_10_support_shutter_pct,bucket_10_center_idle_pct,bucket_10_human_score_with_nao,bucket_10_shutter_score_with_nao
110,bad,good,bad/good,0.014277217390058375,0.16859958534303277,4713,0,5287,400,690,640,690,240,0,71.2,0.0,23.06,0.0,47.13,0.0,52.87,10000,27.77777777777778,0.0,72.22222222222223,50,90,76.38888888888889,0.0,23.61111111111111,120,250,81.20370370370371,0.0,18.796296296296298,230,280,84.81481481481481,0.0,15.185185185185185,270,360,59.44444444444444,0.0,40.55555555555556,360,420,78.98148148148148,0.0,21.01851851851852,470,500,0.0,0.0,100.0,510,530,0.0,0.0,100.0,580,590,23.61111111111111,0.0,76.38888888888889,640,670,16.071428571428573,0.0,83.92857142857143,640,690
112,bad,good,bad/good,0.003473976449456159,0.1028161266341982,7255,0,2745,100,710,660,710,560,0,59.28,0.0,85.82,0.0,72.55,0.0,27.45,10000,47.77777777777778,0.0,52.22222222222222,70,110,43.51851851851852,0.0,56.48148148148148,120,150,55.55555555555556,0.0,44.44444444444444,210,230,27.77777777777778,0.0,72.22222222222223,240,290,99.81481481481481,0.0,0.18518518518518517,280,400,100.0,0.0,0.0,360,490,100.0,0.0,0.0,470,570,100.0,0.0,0.0,550,630,93.24074074074075,0.0,6.7592592592592595,660,690,15.714285714285714,0.0,84.28571428571429,660,710
114,bad,good,bad/good,0.012836260542554158,0.19814829844344875,4784,0,5216,360,750,720,750,360,0,57.42,0.0,38.26,0.0,47.84,0.0,52.16,10000,27.12962962962963,0.0,72.87037037037037,70,110,72.22222222222223,0.0,27.77777777777778,120,230,40.55555555555556,0.0,59.44444444444444,250,280,53.7037037037037,0.0,46.2962962962963,320,390,72.22222222222223,0.0,27.77777777777778,440,490,26.48148148148148,0.0,73.51851851851852,490,540,48.333333333333336,0.0,51.666666666666664,550,580,44.44444444444444,0.0,55.55555555555556,620,700,57.870370370370374,0.0,42.129629629629626,710,740,0.0,0.0,100.0,720,750
121,bad,good,bad/good,0.006675010205488068,0.14530682856464505,5246,0,4754,320,720,690,720,370,0,54.22,0.0,50.7,0.0,52.46,0.0,47.54,10000,33.7962962962963,0.0,66.20370370370371,70,120,55.092592592592595,0.0,44.907407407407405,180,230,30.27777777777778,0.0,69.72222222222223,220,270,59.629629629629626,0.0,40.370370370370374,270,340,72.22222222222223,0.0,27.77777777777778,340,390,72.22222222222223,0.0,27.77777777777778,430,500,50.55555555555556,0.0,49.44444444444444,500,540,56.388888888888886,0.0,43.611111111111114,580,620,36.2962962962963,0.0,63.7037037037037,650,690,74.28571428571429,0.0,25.714285714285715,690,720
128,bad,good,bad/good,0.012001409715814957,0.12361387879244731,3246,0,6754,370,730,670,730,300,0,39.46,0.0,25.46,0.0,32.46,0.0,67.54,10000,43.148148148148145,0.0,56.851851851851855,50,110,44.44444444444444,0.0,55.55555555555556,140,210,34.074074074074076,0.0,65.92592592592592,250,280,27.77777777777778,0.0,72.22222222222223,310,340,33.24074074074074,0.0,66.75925925925925,360,430,22.12962962962963,0.0,77.87037037037037,480,490,0.0,0.0,100.0,510,540,0.0,0.0,100.0,550,580,69.81481481481481,0.0,30.185185185185187,630,710,100.0,0.0,0.0,670,730
129,bad,good,bad/good,0.009988200216902898,0.1322555042063929,5051,0,4949,340,720,660,720,320,0,66.6,0.0,34.42,0.0,50.51,0.0,49.49,10000,37.22222222222222,0.0,62.77777777777778,40,90,44.44444444444444,0.0,55.55555555555556,110,170,72.22222222222223,0.0,27.77777777777778,210,250,54.44444444444444,0.0,45.55555555555556,260,320,100.0,0.0,0.0,360,410,40.648148148148145,0.0,59.351851851851855,460,500,27.77777777777778,0.0,72.22222222222223,510,540,0.0,0.0,100.0,570,600,65.0,0.0,35.0,620,710,100.0,0.0,0.0,660,720
130,bad,good,bad/good,0.01134941807080382,0.17589106473771324,4025,0,5975,370,680,640,680,270,0,34.98,0.0,45.52,0.0,40.25,0.0,59.75,10000,39.907407407407405,0.0,60.092592592592595,60,110,29.814814814814813,0.0,70.18518518518519,150,200,26.01851851851852,0.0,73.98148148148148,250,270,0.0,0.0,100.0,280,300,66.20370370370371,0.0,33.7962962962963,310,380,69.72222222222223,0.0,30.27777777777778,420,470,35.648148148148145,0.0,64.35185185185185,470,500,37.77777777777778,0.0,62.22222222222222,540,590,45.55555555555556,0.0,54.44444444444444,610,660,85.0,0.0,15.0,640,680
139,bad,good,bad/good,0.009895157606146265,0.17911798427465736,5362,0,4638,310,750,660,750,350,0,40.78,0.0,66.46,0.0,53.62,0.0,46.38,10000,39.81481481481482,0.0,60.18518518518518,40,130,54.53703703703704,0.0,45.46296296296296,160,190,45.092592592592595,0.0,54.907407407407405,210,240,10.462962962962964,0.0,89.53703703703704,260,270,38.888888888888886,0.0,61.111111111111114,330,380,44.44444444444444,0.0,55.55555555555556,410,460,48.98148148148148,0.0,51.01851851851852,490,530,88.33333333333333,0.0,11.666666666666666,530,610,100.0,0.0,0.0,630,730,100.0,0.0,0.0,660,750
143,bad,good,bad/good,0.010734193734656717,0.12761583059416004,3637,0,6363,370,740,720,740,350,0,35.44,0.0,37.3,0.0,36.37,0.0,63.63,10000,27.22222222222222,0.0,72.77777777777777,60,120,43.05555555555556,0.0,56.94444444444444,150,190,27.77777777777778,0.0,72.22222222222223,240,260,23.61111111111111,0.0,76.38888888888889,270,330,42.407407407407405,0.0,57.592592592592595,390,380,27.22222222222222,0.0,72.77777777777777,470,500,0.5555555555555556,0.0,99.44444444444444,500,540,80.64814814814815,0.0,19.35185185185185,570,640,64.25925925925925,0.0,35.74074074074074,700,730,0.0,0.0,100.0,720,740
144,bad,good,bad/good,0.011256772008742854,0.14404359890577068,3502,0,6498,350,720,700,720,350,0,50.22,0.0,19.82,0.0,35.02,0.0,64.98,10000,27.77777777777778,0.0,72.22222222222223,80,120,10.092592592592593,0.0,89.9074074074074,130,180,47.96296296296296,0.0,52.03703703703704,230,250,46.666666666666664,0.0,53.333333333333336,270,340,100.0,0.0,0.0,360,420,36.2037037037037,0.0,63.7962962962963,480,500,0.0,0.0,100.0,510,540,27.77777777777778,0.0,72.22222222222223,580,580,27.77777777777778,0.0,72.22222222222223,690,720,0.0,0.0,100.0,700,720
146,bad,good,bad/good,0.008201660259241583,0.10823950156804679,5149,0,4851,260,740,670,740,410,0,55.58,0.0,47.4,0.0,51.49,0.0,48.51,10000,35.092592592592595,0.0,64.9074074074074,70,120,46.574074074074076,0.0,53.425925925925924,160,220,40.0,0.0,60.0,210,270,72.22222222222223,0.0,27.77777777777778,330,390,63.425925925925924,0.0,36.574074074074076,430,450,27.77777777777778,0.0,72.22222222222223,500,510,27.77777777777778,0.0,72.22222222222223,530,580,65.74074074074075,0.0,34.25925925925926,580,660,72.22222222222223,0.0,27.77777777777778,630,710,100.0,0.0,0.0,670,740
149,bad,good,bad/good,0.011528669768869562,0.16003427510165863,3430,0,6570,320,690,660,690,340,0,25.6,0.0,43.0,0.0,34.3,0.0,65.7,10000,20.0,0.0,80.0,70,130,44.44444444444444,0.0,55.55555555555556,190,250,26.296296296296298,0.0,73.70370370370371,250,280,27.77777777777778,0.0,72.22222222222223,310,330,0.0,0.0,100.0,330,370,55.46296296296296,0.0,44.53703703703704,450,490,51.2962962962963,0.0,48.7037037037037,490,540,72.22222222222223,0.0,27.77777777777778,560,620,20.09259259259259,0.0,79.9074074074074,660,680,0.0,0.0,100.0,660,690
150,bad,good,bad/good,0.012855900014444227,0.16081882772804626,4002,0,5998,420,710,630,710,210,0,12.0,0.0,68.04,0.0,40.02,0.0,59.98,10000,0.0,0.0,100.0,60,80,0.0,0.0,100.0,130,120,0.0,0.0,100.0,180,210,55.55555555555556,0.0,44.44444444444444,250,280,0.0,0.0,100.0,310,330,59.44444444444444,0.0,40.55555555555556,370,440,100.0,0.0,0.0,450,500,57.407407407407405,0.0,42.592592592592595,490,540,72.22222222222223,0.0,27.77777777777778,580,690,100.0,0.0,0.0,630,710
