episode,human_skill_label,shutter_skill_label,skill_pair,human_shooting_threshold,shutter_shooting_threshold,human_support_frames,shutter_support_frames,idle_support_frames,human_score_without_nao,shutter_score_without_nao,human_score_with_nao,shutter_score_with_nao,nao_to_human,nao_to_shutter,first_half_human_support_pct,first_half_shutter_support_pct,second_half_human_support_pct,second_half_shutter_support_pct,nao_action_support_human_pct,nao_action_support_shutter_pct,nao_action_center_idle_pct,episode_frames,bucket_1_support_human_pct,bucket_1_support_shutter_pct,bucket_1_center_idle_pct,bucket_1_human_score_with_nao,bucket_1_shutter_score_with_nao,bucket_2_support_human_pct,bucket_2_support_shutter_pct,bucket_2_center_idle_pct,bucket_2_human_score_with_nao,bucket_2_shutter_score_with_nao,bucket_3_support_human_pct,bucket_3_support_shutter_pct,bucket_3_center_idle_pct,bucket_3_human_score_with_nao,bucket_3_shutter_score_with_nao,bucket_4_support_human_pct,bucket_4_support_shutter_pct,bucket_4_center_idle_pct,bucket_4_human_score_with_nao,bucket_4_shutter_score_with_nao,bucket_5_support_human_pct,bucket_5_support_shutter_pct,bucket_5_center_idle_pct,bucket_5_human_score_with_nao,bucket_5_shutter_score_with_nao,bucket_6_support_human_pct,bucket_6_support_shutter_pct,bucket_6_center_idle_pct,bucket_6_human_score_with_nao,bucket_6_shutter_score_with_nao,bucket_7_support_human_pct,bucket_7_support_shutter_pct,bucket_7_center_idle_pct,bucket_7_human_score_with_nao,bucket_7_shutter_score_with_nao,bucket_8_support_human_pct,bucket_8_support_shutter_pct,bucket_8_center_idle_pct,bucket_8_human_score_with_nao,bucket_8_shutter_score_with_nao,bucket_9_support_human_pct,bucket_9_support_shutter_pct,bucket_9_center_idle_pct,bucket_9_human_score_with_nao,bucket_9_shutter_score_with_nao,bucket_10_support_human_pct,bucket_10_support_shutter_pct,bucket_10_center_idle_pct,bucket_10_human_score_with_nao,bucket_10_shutter_score_with_nao
103,good,bad,good/bad,0.13648387418283223,0.007281721206745788,0,4622,5378,570,240,570,530,0,290,0.0,70.56,0.0,21.88,0.0,46.22,53.78,10000,0.0,41.94444444444444,58.05555555555556,120,30,0.0,100.0,0.0,210,120,0.0,81.20370370370371,18.796296296296298,270,240,0.0,31.296296296296298,68.70370370370371,320,260,0.0,72.22222222222223,27.77777777777778,370,320,0.0,35.833333333333336,64.16666666666667,420,390,0.0,27.77777777777778,72.22222222222223,480,460,0.0,0.0,100.0,500,470,0.0,11.944444444444445,88.05555555555556,560,510,0.0,99.28571428571429,0.7142857142857143,570,530
104,good,bad,good/bad,0.1826162719874275,0.008251981887216263,0,3994,6006,690,320,690,600,0,280,0.0,29.1,0.0,50.78,0.0,39.94,60.06,10000,0.0,39.166666666666664,60.833333333333336,110,60,0.0,53.425925925925924,46.574074074074076,190,170,0.0,27.77777777777778,72.22222222222223,250,240,0.0,0.0,100.0,290,270,0.0,14.351851851851851,85.64814814814815,360,290,0.0,72.22222222222223,27.77777777777778,450,380,0.0,53.7962962962963,46.2037037037037,520,480,0.0,40.925925925925924,59.074074074074076,560,500,0.0,67.12962962962963,32.870370370370374,640,600,0.0,3.9285714285714284,96.07142857142857,690,600
105,good,bad,good/bad,0.15681147274942545,0.010226430663966639,0,4209,5791,710,340,710,630,0,290,0.0,44.42,0.0,39.76,0.0,42.09,57.91,10000,0.0,21.944444444444443,78.05555555555556,90,50,0.0,33.611111111111114,66.38888888888889,160,140,0.0,55.55555555555556,44.44444444444444,250,210,0.0,22.314814814814813,77.68518518518519,320,280,0.0,72.22222222222223,27.77777777777778,410,310,0.0,76.11111111111111,23.88888888888889,470,410,0.0,27.77777777777778,72.22222222222223,530,490,0.0,9.814814814814815,90.18518518518519,590,550,0.0,62.407407407407405,37.592592592592595,670,620,0.0,30.714285714285715,69.28571428571429,710,630
106,good,bad,good/bad,0.19100314926354278,0.008447267142262238,0,6965,3035,830,320,830,740,0,420,0.0,62.26,0.0,77.04,0.0,69.65,30.35,10000,0.0,0.0,100.0,80,50,0.0,27.77777777777778,72.22222222222223,170,120,0.0,88.24074074074075,11.75925925925926,260,180,0.0,97.87037037037037,2.1296296296296298,340,300,0.0,74.35185185185185,25.64814814814815,480,430,0.0,30.74074074074074,69.25925925925925,540,500,0.0,100.0,0.0,670,570,0.0,100.0,0.0,740,620,0.0,100.0,0.0,820,730,0.0,100.0,0.0,830,740
109,good,bad,good/bad,0.15854022277574778,0.014334702675728304,0,4610,5390,800,410,800,750,0,340,0.0,47.34,0.0,44.86,0.0,46.1,53.9,10000,0.0,27.037037037037038,72.96296296296296,110,80,0.0,45.0,55.0,220,180,0.0,27.77777777777778,72.22222222222223,260,240,0.0,27.77777777777778,72.22222222222223,340,310,0.0,91.57407407407408,8.425925925925926,470,380,0.0,72.22222222222223,27.77777777777778,540,480,0.0,44.44444444444444,55.55555555555556,630,580,0.0,20.64814814814815,79.35185185185185,700,650,0.0,53.148148148148145,46.851851851851855,790,740,0.0,66.42857142857143,33.57142857142857,800,750
115,good,bad,good/bad,0.10861319558667223,0.010897417004972562,0,5915,4085,740,280,740,690,0,410,0.0,66.12,0.0,52.18,0.0,59.15,40.85,10000,0.0,27.77777777777778,72.22222222222223,90,60,0.0,62.129629629629626,37.870370370370374,190,110,0.0,95.0925925925926,4.907407407407407,250,210,0.0,49.351851851851855,50.648148148148145,360,260,0.0,71.75925925925925,28.24074074074074,440,380,0.0,97.77777777777777,2.2222222222222223,510,470,0.0,0.0,100.0,540,500,0.0,27.77777777777778,72.22222222222223,620,550,0.0,90.0925925925926,9.907407407407407,710,620,0.0,100.0,0.0,740,690
117,good,bad,good/bad,0.10388265122691856,0.011838826189159263,0,3817,6183,710,350,710,680,0,330,0.0,26.04,0.0,50.3,0.0,38.17,61.83,10000,0.0,33.7962962962963,66.20370370370371,120,70,0.0,49.53703703703704,50.46296296296296,190,200,0.0,0.0,100.0,260,240,0.0,0.0,100.0,310,270,0.0,37.22222222222222,62.77777777777778,420,360,0.0,55.74074074074074,44.25925925925926,490,470,0.0,27.77777777777778,72.22222222222223,560,500,0.0,92.68518518518519,7.314814814814815,650,580,0.0,56.666666666666664,43.333333333333336,690,650,0.0,0.0,100.0,710,680
120,good,bad,good/bad,0.15576223273944162,0.015494147097882488,0,4573,5427,780,380,780,740,0,360,0.0,33.46,0.0,58.0,0.0,45.73,54.27,10000,0.0,27.77777777777778,72.22222222222223,130,80,0.0,71.57407407407408,28.425925925925927,250,210,0.0,0.0,100.0,290,250,0.0,27.77777777777778,72.22222222222223,350,350,0.0,27.77777777777778,72.22222222222223,480,460,0.0,27.77777777777778,72.22222222222223,540,500,0.0,91.75925925925925,8.24074074074074,590,530,0.0,100.0,0.0,710,620,0.0,48.98148148148148,51.01851851851852,750,730,0.0,0.0,100.0,780,740
123,good,bad,good/bad,0.11969708744445967,0.011129578137832639,0,6023,3977,710,330,710,680,0,350,0.0,77.94,0.0,42.52,0.0,60.23,39.77,10000,0.0,66.57407407407408,33.425925925925924,130,10,0.0,100.0,0.0,200,120,0.0,32.870370370370374,67.12962962962963,250,220,0.0,89.16666666666667,10.833333333333334,340,270,0.0,72.22222222222223,27.77777777777778,420,380,0.0,45.648148148148145,54.351851851851855,490,440,0.0,65.55555555555556,34.44444444444444,540,490,0.0,47.96296296296296,52.03703703703704,590,570,0.0,37.68518518518518,62.31481481481482,680,650,0.0,0.0,100.0,710,680
124,good,bad,good/bad,0.16559743249956208,0.008274723836639082,0,3928,6072,750,330,750,720,0,390,0.0,32.26,0.0,46.3,0.0,39.28,60.72,10000,0.0,38.333333333333336,61.666666666666664,90,40,0.0,49.81481481481482,50.18518518518518,190,170,0.0,27.77777777777778,72.22222222222223,260,260,0.0,0.0,100.0,340,310,0.0,33.425925925925924,66.57407407407408,430,390,0.0,27.77777777777778,72.22222222222223,500,470,0.0,30.64814814814815,69.35185185185185,550,500,0.0,64.81481481481481,35.18518518518518,620,580,0.0,79.62962962962963,20.37037037037037,750,680,0.0,44.285714285714285,55.714285714285715,750,720
125,good,bad,good/bad,0.14999994771052608,0.014712678942229298,0,2736,7264,620,440,620,590,0,150,0.0,34.56,0.0,20.16,0.0,27.36,72.64,10000,0.0,20.925925925925927,79.07407407407408,110,80,0.0,34.629629629629626,65.37037037037037,210,180,0.0,27.77777777777778,72.22222222222223,260,240,0.0,25.925925925925927,74.07407407407408,320,280,0.0,50.74074074074074,49.25925925925926,410,350,0.0,27.77777777777778,72.22222222222223,480,460,0.0,0.0,100.0,520,490,0.0,37.77777777777778,62.22222222222222,570,530,0.0,27.77777777777778,72.22222222222223,610,570,0.0,0.0,100.0,620,590
134,good,bad,good/bad,0.13806589538947395,0.00780027283874358,0,6907,3093,750,280,750,730,0,450,0.0,75.3,0.0,62.84,0.0,69.07,30.93,10000,0.0,61.666666666666664,38.333333333333336,120,60,0.0,72.22222222222223,27.77777777777778,220,160,0.0,63.24074074074074,36.75925925925926,280,250,0.0,51.48148148148148,48.51851851851852,390,320,0.0,100.0,0.0,490,440,0.0,72.22222222222223,27.77777777777778,540,490,0.0,72.22222222222223,27.77777777777778,620,560,0.0,74.9074074074074,25.09259259259259,710,630,0.0,71.57407407407408,28.425925925925927,740,710,0.0,0.0,100.0,750,730
142,good,bad,good/bad,0.17901521223315156,0.01525489453248488,0,1774,8226,730,560,730,710,0,150,0.0,18.0,0.0,17.48,0.0,17.74,82.26,10000,0.0,44.25925925925926,55.74074074074074,130,80,0.0,39.074074074074076,60.925925925925924,210,240,0.0,0.0,100.0,250,280,0.0,0.0,100.0,330,330,0.0,0.0,100.0,410,370,0.0,27.77777777777778,72.22222222222223,490,460,0.0,37.407407407407405,62.592592592592595,580,530,0.0,15.74074074074074,84.25925925925925,620,610,0.0,0.0,100.0,700,700,0.0,0.0,100.0,730,710
147,good,bad,good/bad,0.1321933709822952,0.006453455231124458,0,6604,3396,790,220,790,740,0,520,0.0,64.84,0.0,67.24,0.0,66.04,33.96,10000,0.0,71.94444444444444,28.055555555555557,120,50,0.0,57.96296296296296,42.03703703703704,230,190,0.0,56.01851851851852,43.98148148148148,290,230,0.0,86.48148148148148,13.518518518518519,380,350,0.0,27.77777777777778,72.22222222222223,470,430,0.0,48.7037037037037,51.2962962962963,530,490,0.0,72.22222222222223,27.77777777777778,620,530,0.0,100.0,0.0,720,620,0.0,64.44444444444444,35.55555555555556,790,730,0.0,100.0,0.0,790,740
